episode_id,run_label,seed,decision_index,clock_time,next_clock_time,policy_name,proposed_action,actual_action,inventory_before,inventory_after,active_volume_before,active_volume_after,executed_market_order_volume,executed_limit_order_volume,executed_market_buy_volume,executed_limit_buy_volume,signed_executed_volume,reward_step,reward_cumulative,drift_after,strategic_direction,terminated,intervened,intervention_time,delta,delta_units,intervention_target,direction,clipped,clip_reason,selected_action_index,selected_action_before,selected_action_after,slack_action_index,slack_action_before,slack_action_after,requested_delta,realized_delta,planned_market_sell_before,planned_market_sell_after,planned_active_sell_before,planned_active_sell_after,best_bid_before,best_ask_before,midprice_before,spread_before,imbalance_before,bid_depth_before,ask_depth_before,best_bid_after,best_ask_after,midprice_after,spread_after,imbalance_after,bid_depth_after,ask_depth_after,future_midprice,delta_p_horizon,horizon,pair_seed,pair_t0,pair_label
episode_f21ab3f3,plus,143,7,105.0,120.0,heuristic_sell_policy,"[0.30472595287301596,0.3107215003569143,0.15200379566660632,0.08750884055270632,0.06535089590225009,0.06221619630715303,0.017472818341353974]","[0.30472595287301596,0.3107215003569143,0.15200379566660632,0.08750884055270632,0.06535089590225009,0.06221619630715303,0.017472818341353974]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49999999999999994,-4.0,sell,False,False,1.0,1.0,lots,market,plus,False,,0.0,0.30472595287301596,0.30472595287301596,6.0,0.017472818341353974,0.017472818341353974,1.0,0.0,0.0,0.0,0.0,0.0,996.0,997.0,996.5,1.0,0.27256910244194404,10.176579334015234,5.817175841224062,996.0,997.0,996.5,1.0,0.07193942835269768,8.691134327002366,7.5245847651826505,995.5,-1.0,5,143,1,plus
episode_f21ab3f3,plus,143,8,120.0,135.0,heuristic_sell_policy,"[0.34599534119326103,0.2960195315014131,0.1437828483630811,0.0813107104987164,0.05917238277675677,0.055157204184984765,0.01856198148178704]","[0.345995341193261,0.296019531501413,0.14378284836308108,0.08131071049871638,0.05917238277675676,0.05515720418498475,0.018561981481787036]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49999999999999994,-5.0,sell,False,False,1.0,1.0,lots,market,plus,False,,0.0,0.345995341193261,0.345995341193261,6.0,0.018561981481787036,0.018561981481787036,1.0,0.0,0.0,0.0,0.0,0.0,996.0,997.0,996.5,1.0,0.07193942835269768,8.691134327002366,7.5245847651826505,995.0,996.0,995.5,1.0,0.2557688402550666,10.093027722415613,5.981630923144598,995.5,-1.0,5,143,1,plus
episode_f21ab3f3,plus,143,9,135.0,150.0,heuristic_sell_policy,"[0.39500467568289965,0.2816608758718914,0.13501055523688404,0.07377068139189523,0.0509081951278545,0.045289780671086334,0.018355236017488775]","[0.39500467568289965,0.2816608758718914,0.13501055523688404,0.07377068139189523,0.0509081951278545,0.045289780671086334,0.018355236017488775]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49999999999999994,-5.0,sell,False,False,1.0,1.0,lots,market,plus,False,,0.0,0.39500467568289965,0.39500467568289965,6.0,0.018355236017488775,0.018355236017488775,1.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.2557688402550666,10.093027722415613,5.981630923144598,995.0,996.0,995.5,1.0,0.15519668942826276,8.547913289184617,6.251147974426178,995.5,0.0,5,143,1,plus
episode_f21ab3f3,plus,143,10,150.0,150.0,heuristic_sell_policy,"[0.4476905323770398,0.25633338451125043,0.12283121123258953,0.06705921198158243,0.046213631307072366,0.04106150211186423,0.018810526478601264]","[0.4476905323770398,0.25633338451125043,0.12283121123258953,0.06705921198158243,0.046213631307072366,0.04106150211186423,0.018810526478601264]",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-0.2,-0.7,-5.0,sell,True,False,1.0,1.0,lots,market,plus,False,,0.0,0.4476905323770398,0.4476905323770398,6.0,0.018810526478601264,0.018810526478601264,1.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.15519668942826276,8.547913289184617,6.251147974426178,995.0,996.0,995.5,1.0,0.1404797324248056,8.294519440866742,6.251147974426178,995.5,0.0,5,143,1,plus
episode_f21ab3f3,baseline,143,0,0.0,15.0,heuristic_sell_policy,"[0.08056000953534068,0.4296326985533378,0.2017878440870759,0.1042242032450026,0.06519968516462034,0.05247849047507962,0.06611706893954314]","[0.08056000953534068,0.4296326985533378,0.2017878440870759,0.1042242032450026,0.06519968516462034,0.05247849047507962,0.06611706893954314]",20.0,17.0,0.0,16.0,2.0,1.0,0.0,0.0,-3.0,0.05,0.05,-1.5,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,2.0,2.0,19.0,19.0,999.0,1000.0,999.5,1.0,0.33369025647171147,9.828117733404467,4.910113554878066,998.0,1000.0,999.0,2.0,0.18356885568053677,6.8174340812118475,4.7026968321551,997.5,-2.0,5,143,1,minus
episode_f21ab3f3,minus,143,1,15.0,30.0,heuristic_sell_policy,"[0.1294908311709299,0.4010028392369954,0.1903766730814294,0.101350042385931,0.0669616049958401,0.0571236904049045,0.05369431872396974]","[0.058823529411764705,0.4117647058823529,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941]",17.0,9.0,16.0,7.0,1.0,7.0,0.0,0.0,-8.0,-0.05,0.0,-2.0,sell,False,True,1.0,1.0,lots,market,minus,False,,0.0,0.1294908311709299,0.058823529411764705,6.0,0.05369431872396974,0.11764705882352941,1.0,-1.0,2.0,1.0,16.0,15.0,998.0,1000.0,999.0,2.0,0.18356885568053677,6.8174340812118475,4.7026968321551,998.0,999.0,998.5,1.0,0.005147743114196726,7.214834102388725,7.140934294474768,996.5,-2.5,5,143,1,minus
episode_f21ab3f3,minus,143,2,30.0,45.0,heuristic_sell_policy,"[0.1643746092578317,0.34435433438463553,0.16864804340558243,0.09736327516314275,0.0729981215634885,0.06971530980805626,0.08254630641726295]","[0.16437460925783168,0.3443543343846355,0.1686480434055824,0.09736327516314272,0.07299812156348849,0.06971530980805625,0.08254630641726293]",9.0,8.0,7.0,8.0,1.0,0.0,0.0,0.0,-1.0,-0.05,-0.05,-3.0,sell,False,False,1.0,1.0,lots,market,minus,False,,0.0,0.16437460925783168,0.16437460925783168,6.0,0.08254630641726293,0.08254630641726293,1.0,0.0,1.0,1.0,9.0,9.0,998.0,999.0,998.5,1.0,0.005147743114196726,7.214834102388725,7.140934294474768,997.0,998.0,997.5,1.0,0.3536649632115573,12.032713615625894,5.74526534170546,996.5,-2.0,5,143,1,minus
episode_f21ab3f3,minus,143,3,45.0,60.0,heuristic_sell_policy,"[0.18997080877933697,0.35347297146049556,0.17143473093346898,0.0965831357904748,0.06989360498508788,0.06484468465826503,0.05380006339287086]","[0.18997080877933697,0.35347297146049556,0.17143473093346898,0.0965831357904748,0.06989360498508788,0.06484468465826503,0.05380006339287086]",8.0,3.0,8.0,3.0,2.0,3.0,0.0,0.0,-5.0,-0.35,-0.4,-3.0,sell,False,False,1.0,1.0,lots,market,minus,False,,0.0,0.18997080877933697,0.18997080877933697,6.0,0.05380006339287086,0.05380006339287086,1.0,0.0,2.0,2.0,8.0,8.0,997.0,998.0,997.5,1.0,0.3536649632115573,12.032713615625894,5.74526534170546,997.0,998.0,997.5,1.0,0.23932556648416708,10.278849081398953,6.308961836694085,996.5,-1.0,5,143,1,minus
episode_f21ab3f3,minus,143,4,60.0,75.0,heuristic_sell_policy,"[0.20532253627277777,0.32297240663219984,0.15993591434682516,0.0948371191800606,0.07374456800762727,0.07242529686385656,0.07076215869665282]","[0.20532253627277777,0.32297240663219984,0.15993591434682516,0.0948371191800606,0.07374456800762727,0.07242529686385656,0.07076215869665282]",3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,-2.0,-0.15000000000000002,-0.55,-3.0,sell,False,False,1.0,1.0,lots,market,minus,False,,0.0,0.20532253627277777,0.20532253627277777,6.0,0.07076215869665282,0.07076215869665282,1.0,0.0,1.0,1.0,2.0,2.0,997.0,998.0,997.5,1.0,0.23932556648416708,10.278849081398953,6.308961836694085,997.0,998.0,997.5,1.0,0.09429158886517235,8.180031894192291,6.770337783190202,995.5,-2.0,5,143,1,minus
episode_f21ab3f3,minus,143,5,75.0,90.0,heuristic_sell_policy,"[0.2479350405454268,0.30587423238603995,0.1526534722702901,0.09218558302727048,0.07339424517239311,0.07332938898072787,0.05462803761785153]","[0.24793504054542687,0.30587423238604,0.15265347227029014,0.09218558302727049,0.07339424517239312,0.07332938898072788,0.054628037617851545]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,-4.0,sell,False,False,1.0,1.0,lots,market,minus,False,,0.0,0.24793504054542687,0.24793504054542687,6.0,0.054628037617851545,0.054628037617851545,1.0,0.0,0.0,0.0,0.0,0.0,997.0,998.0,997.5,1.0,0.09429158886517235,8.180031894192291,6.770337783190202,996.0,997.0,996.5,1.0,0.40627730788919086,11.156953888184074,4.710405736541092,995.5,-2.0,5,143,1,minus
episode_f21ab3f3,minus,143,6,90.0,105.0,heuristic_sell_policy,"[0.2749147904129976,0.31737004260598334,0.15625032613646622,0.09136945381892594,0.06973148165203215,0.06752379701525282,0.02284010835834197]","[0.2749147904129976,0.31737004260598334,0.15625032613646622,0.09136945381892594,0.06973148165203215,0.06752379701525282,0.02284010835834197]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,-4.0,sell,False,False,1.0,1.0,lots,market,minus,False,,0.0,0.2749147904129976,0.2749147904129976,6.0,0.02284010835834197,0.02284010835834197,1.0,0.0,0.0,0.0,0.0,0.0,996.0,997.0,996.5,1.0,0.40627730788919086,11.156953888184074,4.710405736541092,996.0,997.0,996.5,1.0,0.2853444877774918,11.246987487739176,6.253359842783102,995.5,-1.0,5,143,1,minus
episode_f21ab3f3,minus,143,7,105.0,120.0,heuristic_sell_policy,"[0.2992651607117707,0.3152635262028109,0.15381234102364819,0.08796122293305758,0.06506598395691193,0.06147206564600448,0.01715969952579615]","[0.29926516071177073,0.31526352620281095,0.1538123410236482,0.0879612229330576,0.06506598395691195,0.061472065646004485,0.017159699525796154]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,-4.0,sell,False,False,1.0,1.0,lots,market,minus,False,,0.0,0.29926516071177073,0.29926516071177073,6.0,0.017159699525796154,0.017159699525796154,1.0,0.0,0.0,0.0,0.0,0.0,996.0,997.0,996.5,1.0,0.2853444877774918,11.246987487739176,6.253359842783102,996.0,997.0,996.5,1.0,-0.0754844020707851,6.875610427368643,7.998363452074916,995.5,-1.0,5,143,1,minus
episode_f21ab3f3,minus,143,8,120.0,135.0,heuristic_sell_policy,"[0.38420987062090495,0.2757294276175451,0.13435133594920584,0.07658504706700146,0.056387962918664485,0.053071810616103984,0.019664545210574005]","[0.38420987062090506,0.27572942761754515,0.13435133594920587,0.07658504706700148,0.0563879629186645,0.053071810616104,0.019664545210574008]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,-5.0,sell,False,False,1.0,1.0,lots,market,minus,False,,0.0,0.38420987062090506,0.38420987062090506,6.0,0.019664545210574008,0.019664545210574008,1.0,0.0,0.0,0.0,0.0,0.0,996.0,997.0,996.5,1.0,-0.0754844020707851,6.875610427368643,7.998363452074916,995.0,996.0,995.5,1.0,0.26350673721982826,10.362166304654654,6.040067255975449,995.5,-1.0,5,143,1,minus
episode_f21ab3f3,minus,143,9,135.0,150.0,heuristic_sell_policy,"[0.3941823746202006,0.28261095587603186,0.13535413361074403,0.07379585905608968,0.05074442417060455,0.044995227665095165,0.0183170250012339]","[0.3941823746202007,0.28261095587603197,0.13535413361074408,0.07379585905608971,0.05074442417060456,0.04499522766509518,0.018317025001233906]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,-5.0,sell,False,False,1.0,1.0,lots,market,minus,False,,0.0,0.3941823746202007,0.3941823746202007,6.0,0.018317025001233906,0.018317025001233906,1.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.26350673721982826,10.362166304654654,6.040067255975449,995.0,996.0,995.5,1.0,0.09369640086336165,8.534813032656885,7.072467060647841,995.5,0.0,5,143,1,minus
episode_f21ab3f3,minus,143,10,150.0,150.0,heuristic_sell_policy,"[0.4603844591180625,0.25133397034400623,0.12015334952609803,0.06518688743414132,0.04446565433358186,0.03913179450168398,0.019343884742426095]","[0.4603844591180625,0.25133397034400623,0.12015334952609803,0.06518688743414132,0.04446565433358186,0.03913179450168398,0.019343884742426095]",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-0.2,-0.75,-5.0,sell,True,False,1.0,1.0,lots,market,minus,False,,0.0,0.4603844591180625,0.4603844591180625,6.0,0.019343884742426095,0.019343884742426095,1.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.09369640086336165,8.534813032656885,7.072467060647841,995.0,996.0,995.5,1.0,0.07873916117399266,8.28141918433901,7.072467060647841,995.5,0.0,5,143,1,minus
episode_8d1d7996,baseline,144,0,0.0,15.0,heuristic_sell_policy,"[0.28964609355878373,0.3560727605553469,0.16517338781481083,0.08224901683710388,0.04784094155204409,0.035232643153366314,0.023785156528544307]","[0.28964609355878373,0.3560727605553469,0.16517338781481083,0.08224901683710388,0.04784094155204409,0.035232643153366314,0.023785156528544307]",20.0,14.0,0.0,14.0,6.0,0.0,0.0,0.0,-6.0,-0.2,-0.2,1.0,buy,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,6.0,6.0,20.0,20.0,1002.0,1003.0,1002.5,1.0,-0.4563352554924807,3.9576080216149077,10.601393869154823,1001.0,1002.0,1001.5,1.0,0.014107368464460956,7.875991309021633,7.656863601493978,1002.5,0.0,5,144,1,baseline
episode_8d1d7996,baseline,144,1,15.0,30.0,heuristic_sell_policy,"[0.19008666940863125,0.3729805903472659,0.177787005923782,0.09569552972513445,0.0644241066546265,0.055987605412567684,0.04303849252799237]","[0.19008666940863125,0.3729805903472659,0.177787005923782,0.09569552972513445,0.0644241066546265,0.055987605412567684,0.04303849252799237]",14.0,6.0,14.0,5.0,3.0,5.0,0.0,0.0,-8.0,-0.15,-0.35,2.0,buy,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,3.0,3.0,13.0,13.0,1001.0,1002.0,1001.5,1.0,0.014107368464460956,7.875991309021633,7.656863601493978,1002.0,1003.0,1002.5,1.0,-0.16765826445577503,6.109475112457116,8.5707333921962,1003.5,2.0,5,144,1,baseline
episode_8d1d7996,baseline,144,2,30.0,45.0,heuristic_sell_policy,"[0.20394729139302017,0.3085968835282554,0.15300894505913903,0.0909994903555273,0.07103755882592999,0.06996879732780747,0.10244103351032066]","[0.20394729139302017,0.3085968835282554,0.15300894505913903,0.0909994903555273,0.07103755882592999,0.06996879732780747,0.10244103351032066]",6.0,4.0,5.0,3.0,1.0,1.0,0.0,0.0,-2.0,0.05,-0.3,2.0,buy,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,1.0,1.0,5.0,5.0,1002.0,1003.0,1002.5,1.0,-0.16765826445577503,6.109475112457116,8.5707333921962,1002.0,1003.0,1002.5,1.0,0.047494815346789045,8.0257349309977,7.297939827890073,1003.5,1.0,5,144,1,baseline
episode_8d1d7996,baseline,144,3,45.0,60.0,heuristic_sell_policy,"[0.17081371173464535,0.32616718605793255,0.161450438810975,0.09564016909028168,0.07427144446094788,0.07287159325128353,0.09878545659393395]","[0.17081371173464535,0.32616718605793255,0.161450438810975,0.09564016909028168,0.07427144446094788,0.07287159325128353,0.09878545659393395]",4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,-2.0,0.05,-0.25,2.0,buy,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,1.0,1.0,3.0,3.0,1002.0,1003.0,1002.5,1.0,0.047494815346789045,8.0257349309977,7.297939827890073,1002.0,1003.0,1002.5,1.0,0.16169896471776543,11.293968091636621,8.149912697876674,1004.5,2.0,5,144,1,baseline
episode_8d1d7996,baseline,144,4,60.0,75.0,heuristic_sell_policy,"[0.1660227769468769,0.3365075503307758,0.16568927308691112,0.09691307084901449,0.07398732846992134,0.07166352572348264,0.08921647459301789]","[0.1660227769468769,0.3365075503307758,0.16568927308691112,0.09691307084901449,0.07398732846992134,0.07166352572348264,0.08921647459301789]",2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.05,-0.2,2.0,buy,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1002.0,1003.0,1002.5,1.0,0.16169896471776543,11.293968091636621,8.149912697876674,1002.0,1003.0,1002.5,1.0,0.03383636932983854,8.961908818516454,8.375281252143978,1004.5,2.0,5,144,1,baseline
episode_8d1d7996,baseline,144,5,75.0,90.0,heuristic_sell_policy,"[0.2198314114288712,0.322734403596805,0.15902468926773974,0.09318050035247283,0.0713101265941755,0.06919846164864153,0.06472040711129422]","[0.2198314114288712,0.322734403596805,0.15902468926773974,0.09318050035247283,0.0713101265941755,0.06919846164864153,0.06472040711129422]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,3.0,buy,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,1003.0,1002.5,1.0,0.03383636932983854,8.961908818516454,8.375281252143978,1003.0,1004.0,1003.5,1.0,-0.21292901392261038,5.996618337734624,9.241189798531753,1004.5,2.0,5,144,1,baseline
episode_8d1d7996,baseline,144,6,90.0,105.0,heuristic_sell_policy,"[0.30939740631572316,0.28618091692910724,0.14215942196344433,0.08491902466364837,0.0666718880830118,0.06594555294886792,0.04472578909619723]","[0.30939740631572316,0.28618091692910724,0.14215942196344433,0.08491902466364837,0.0666718880830118,0.06594555294886792,0.04472578909619723]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,3.0,buy,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,1004.0,1003.5,1.0,-0.21292901392261038,5.996618337734624,9.241189798531753,1003.0,1004.0,1003.5,1.0,0.08688933835152635,8.673832626992978,7.28700592562083,1004.5,1.0,5,144,1,baseline
episode_8d1d7996,baseline,144,7,105.0,120.0,heuristic_sell_policy,"[0.2694946813553136,0.3258451410529626,0.15919312193391286,0.09134992386798094,0.06790439101149037,0.06440801507278131,0.021804725705558328]","[0.2694946813553136,0.3258451410529626,0.15919312193391286,0.09134992386798094,0.06790439101149037,0.06440801507278131,0.021804725705558328]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,4.0,buy,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,1004.0,1003.5,1.0,0.08688933835152635,8.673832626992978,7.28700592562083,1004.0,1005.0,1004.5,1.0,-0.3048076413902889,5.761375629145902,10.813535063681213,1004.5,1.0,5,144,1,baseline
episode_8d1d7996,baseline,144,8,120.0,135.0,heuristic_sell_policy,"[0.38735187667589316,0.2692357808812848,0.1322179657103463,0.07684282904683809,0.05815211254482891,0.05594476855322699,0.020254666587581936]","[0.38735187667589316,0.2692357808812848,0.1322179657103463,0.07684282904683809,0.05815211254482891,0.05594476855322699,0.020254666587581936]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,4.0,buy,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,1005.0,1004.5,1.0,-0.3048076413902889,5.761375629145902,10.813535063681213,1004.0,1005.0,1004.5,1.0,-0.08640072153866639,7.984333159044465,9.494518559165133,1004.5,0.0,5,144,1,baseline
episode_8d1d7996,baseline,144,9,135.0,150.0,heuristic_sell_policy,"[0.34568477111256307,0.29867870196448476,0.14431846174350796,0.08052912989765225,0.057435930491145454,0.052628682117188616,0.0207243226734579]","[0.34568477111256307,0.29867870196448476,0.14431846174350796,0.08052912989765225,0.057435930491145454,0.052628682117188616,0.0207243226734579]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,4.0,buy,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,1005.0,1004.5,1.0,-0.08640072153866639,7.984333159044465,9.494518559165133,1004.0,1005.0,1004.5,1.0,0.18034575729927835,11.543452244128382,8.015989847722206,1004.5,0.0,5,144,1,baseline
episode_8d1d7996,baseline,144,10,150.0,150.0,heuristic_sell_policy,"[0.32713531453999106,0.31392575457247673,0.15046336921126818,0.08219538695602802,0.05670100723814979,0.05042604603994621,0.019153121442140226]","[0.32713531453999106,0.31392575457247673,0.15046336921126818,0.08219538695602802,0.05670100723814979,0.05042604603994621,0.019153121442140226]",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.1,-0.1,4.0,buy,True,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,1005.0,1004.5,1.0,0.18034575729927835,11.543452244128382,8.015989847722206,1004.0,1005.0,1004.5,1.0,0.16958771193297265,11.290058395810505,8.015989847722206,1004.5,0.0,5,144,1,baseline
episode_8d1d7996,baseline,144,0,0.0,15.0,heuristic_sell_policy,"[0.28964609355878373,0.3560727605553469,0.16517338781481083,0.08224901683710388,0.04784094155204409,0.035232643153366314,0.023785156528544307]","[0.28964609355878373,0.3560727605553469,0.16517338781481083,0.08224901683710388,0.04784094155204409,0.035232643153366314,0.023785156528544307]",20.0,14.0,0.0,14.0,6.0,0.0,0.0,0.0,-6.0,-0.2,-0.2,1.0,buy,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,6.0,6.0,20.0,20.0,1002.0,1003.0,1002.5,1.0,-0.4563352554924807,3.9576080216149077,10.601393869154823,1001.0,1002.0,1001.5,1.0,0.014107368464460956,7.875991309021633,7.656863601493978,1002.5,0.0,5,144,1,plus
episode_8d1d7996,plus,144,1,15.0,30.0,heuristic_sell_policy,"[0.19008666940863125,0.3729805903472659,0.177787005923782,0.09569552972513445,0.0644241066546265,0.055987605412567684,0.04303849252799237]","[0.28571428571428575,0.3571428571428572,0.14285714285714288,0.07142857142857144,0.07142857142857144,0.07142857142857144,0.0]",14.0,5.0,14.0,5.0,4.0,5.0,0.0,0.0,-9.0,-0.2,-0.4,2.0,buy,False,True,1.0,1.0,lots,market,plus,False,,0.0,0.19008666940863125,0.28571428571428575,6.0,0.04303849252799237,0.0,1.0,1.0,3.0,4.0,13.0,14.0,1001.0,1002.0,1001.5,1.0,0.014107368464460956,7.875991309021633,7.656863601493978,1002.0,1003.0,1002.5,1.0,-0.16765826445577503,6.109475112457116,8.5707333921962,1003.5,2.0,5,144,1,plus
episode_8d1d7996,plus,144,2,30.0,45.0,heuristic_sell_policy,"[0.19993297990456674,0.30252274541939894,0.15092352001056505,0.09106086529309741,0.07241810885604763,0.07229664661435525,0.11084513390196901]","[0.19993297990456674,0.30252274541939894,0.15092352001056505,0.09106086529309741,0.07241810885604763,0.07229664661435525,0.11084513390196901]",5.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,-2.0,0.05,-0.35000000000000003,2.0,buy,False,False,1.0,1.0,lots,market,plus,False,,0.0,0.19993297990456674,0.19993297990456674,6.0,0.11084513390196901,0.11084513390196901,1.0,0.0,1.0,1.0,4.0,4.0,1002.0,1003.0,1002.5,1.0,-0.16765826445577503,6.109475112457116,8.5707333921962,1002.0,1003.0,1002.5,1.0,0.034892867339148106,8.0257349309977,7.4845370677512495,1003.5,1.0,5,144,1,plus
episode_8d1d7996,plus,144,3,45.0,60.0,heuristic_sell_policy,"[0.1696563576616077,0.3193958215541277,0.15897925429606954,0.09541582554138948,0.07537131718193407,0.0748811202431648,0.10630030352170666]","[0.1696563576616077,0.3193958215541277,0.15897925429606954,0.09541582554138948,0.07537131718193407,0.0748811202431648,0.10630030352170666]",3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.05,-0.30000000000000004,2.0,buy,False,False,1.0,1.0,lots,market,plus,False,,0.0,0.1696563576616077,0.1696563576616077,6.0,0.10630030352170666,0.10630030352170666,1.0,0.0,1.0,1.0,2.0,2.0,1002.0,1003.0,1002.5,1.0,0.034892867339148106,8.0257349309977,7.4845370677512495,1002.0,1003.0,1002.5,1.0,0.19605006327488128,11.232538705378502,7.550184610772509,1004.5,2.0,5,144,1,plus
episode_8d1d7996,plus,144,4,60.0,75.0,heuristic_sell_policy,"[0.16178216428673234,0.33031226770130034,0.1635570803354422,0.09696531920782406,0.07537988663426604,0.0740171010486232,0.09798618078581178]","[0.16178216428673234,0.33031226770130034,0.1635570803354422,0.09696531920782406,0.07537988663426604,0.0740171010486232,0.09798618078581178]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000000000000004,2.0,buy,False,False,1.0,1.0,lots,market,plus,False,,0.0,0.16178216428673234,0.16178216428673234,6.0,0.09798618078581178,0.09798618078581178,1.0,0.0,0.0,0.0,0.0,0.0,1002.0,1003.0,1002.5,1.0,0.19605006327488128,11.232538705378502,7.550184610772509,1002.0,1003.0,1002.5,1.0,0.05877863588729502,9.045545088861207,8.041208992232828,1004.5,2.0,5,144,1,plus
episode_8d1d7996,plus,144,5,75.0,90.0,heuristic_sell_policy,"[0.21968836405706388,0.32308957362769086,0.15915532340070113,0.0931942998468006,0.07125548474514101,0.06909712296547925,0.06451983135712328]","[0.21968836405706388,0.32308957362769086,0.15915532340070113,0.0931942998468006,0.07125548474514101,0.06909712296547925,0.06451983135712328]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000000000000004,3.0,buy,False,False,1.0,1.0,lots,market,plus,False,,0.0,0.21968836405706388,0.21968836405706388,6.0,0.06451983135712328,0.06451983135712328,1.0,0.0,0.0,0.0,0.0,0.0,1002.0,1003.0,1002.5,1.0,0.05877863588729502,9.045545088861207,8.041208992232828,1003.0,1004.0,1003.5,1.0,-0.07464512134002337,7.362327798502088,8.550113943121644,1004.5,2.0,5,144,1,plus
episode_8d1d7996,plus,144,6,90.0,105.0,heuristic_sell_policy,"[0.26683565404646686,0.3052308203492022,0.15108568498238478,0.08949831312961212,0.06949982527761195,0.06818842759247022,0.049661274622251825]","[0.26683565404646686,0.3052308203492022,0.15108568498238478,0.08949831312961212,0.06949982527761195,0.06818842759247022,0.049661274622251825]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000000000000004,3.0,buy,False,False,1.0,1.0,lots,market,plus,False,,0.0,0.26683565404646686,0.26683565404646686,6.0,0.049661274622251825,0.049661274622251825,1.0,0.0,0.0,0.0,0.0,0.0,1003.0,1004.0,1003.5,1.0,-0.07464512134002337,7.362327798502088,8.550113943121644,1003.0,1004.0,1003.5,1.0,0.08134120246905747,9.429861102867958,8.011185407403703,1004.5,1.0,5,144,1,plus
